Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-19710,2024-04-25,2024-04-26,First Class,CUS-4673,Customer_899,Corporate,West,Technology,Copiers,Copiers_998,268.6,5,0.1,31.13
ORD-85631,2023-04-08,2023-04-11,Standard Class,CUS-2988,Customer_900,Corporate,South,Technology,Accessories,Accessories_562,1741.82,5,0.2,10.72
ORD-92502,2023-10-22,2023-10-26,Same Day,CUS-4292,Customer_901,Consumer,Central,Furniture,Tables,Tables_637,1935.43,9,0.25,431.57
ORD-99974,2023-10-03,2023-10-09,Second Class,CUS-3275,Customer_902,Consumer,Central,Furniture,Tables,Tables_214,300.19,2,0.3,17.91
ORD-17026,2023-04-10,2023-04-15,First Class,CUS-4878,Customer_903,Consumer,East,Furniture,Chairs,Chairs_896,116.43,9,0.3,6.53
ORD-29887,2023-05-17,2023-05-20,First Class,CUS-9094,Customer_904,Consumer,West,Technology,Phones,Phones_554,4688.6,4,0.25,308.25
ORD-29555,2025-07-23,2025-07-29,Second Class,CUS-1430,Customer_905,Corporate,Central,Office Supplies,Paper,Paper_918,412.74,3,0.0,162.05
ORD-83772,2023-01-10,2023-01-14,Second Class,CUS-6912,Customer_906,Home Office,West,Furniture,Tables,Tables_294,2446.63,2,0.15,186.03
ORD-49824,2023-10-11,2023-10-16,First Class,CUS-7044,Customer_907,Consumer,West,Furniture,Furnishings,Furnishings_850,2664.83,10,0.2,718.1
ORD-21164,2025-04-15,2025-04-17,First Class,CUS-8657,Customer_908,Home Office,East,Office Supplies,Pens,Pens_894,353.02,3,0.2,82.27
ORD-42530,2023-02-25,2023-02-26,Second Class,CUS-3126,Customer_909,Consumer,Central,Furniture,Tables,Tables_887,402.77,9,0.0,49.52
ORD-25525,2024-09-16,2024-09-18,First Class,CUS-2412,Customer_910,Consumer,East,Technology,Computers,Computers_310,2025.55,6,0.2,599.6
ORD-83147,2023-12-02,2023-12-06,Standard Class,CUS-2077,Customer_911,Home Office,East,Office Supplies,Paper,Paper_570,364.34,6,0.15,38.77
ORD-64548,2024-05-04,2024-05-10,Standard Class,CUS-6067,Customer_912,Corporate,Central,Furniture,Chairs,Chairs_104,912.97,5,0.1,72.65
ORD-89471,2024-06-06,2024-06-09,Second Class,CUS-7523,Customer_913,Consumer,Central,Furniture,Chairs,Chairs_803,2093.48,5,0.1,625.52
ORD-88135,2024-03-08,2024-03-09,Same Day,CUS-8842,Customer_914,Consumer,South,Office Supplies,Paper,Paper_441,22.0,6,0.3,3.56
ORD-91057,2023-02-17,2023-02-21,Second Class,CUS-9612,Customer_915,Consumer,South,Furniture,Chairs,Chairs_205,987.8,2,0.15,207.6
ORD-39581,2025-08-09,2025-08-11,Second Class,CUS-7730,Customer_916,Home Office,West,Office Supplies,Pens,Pens_123,279.07,9,0.1,27.01
ORD-78494,2023-02-27,2023-03-02,Same Day,CUS-7708,Customer_917,Corporate,Central,Office Supplies,Pens,Pens_754,319.72,10,0.25,37.9
ORD-59856,2022-11-15,2022-11-19,Same Day,CUS-2208,Customer_918,Home Office,South,Technology,Accessories,Accessories_305,2906.35,6,0.2,680.57
ORD-69049,2023-05-06,2023-05-09,Same Day,CUS-3053,Customer_919,Home Office,West,Technology,Accessories,Accessories_383,3503.89,3,0.15,406.76
ORD-68028,2025-07-18,2025-07-20,Standard Class,CUS-6194,Customer_920,Corporate,West,Office Supplies,Pens,Pens_891,12.98,1,0.25,0.89
ORD-48974,2023-05-25,2023-05-26,First Class,CUS-2215,Customer_921,Home Office,West,Furniture,Chairs,Chairs_379,392.73,3,0.0,39.64
ORD-87139,2024-01-05,2024-01-07,Standard Class,CUS-8372,Customer_922,Corporate,South,Technology,Computers,Computers_380,4351.27,9,0.25,118.67
ORD-66207,2024-06-27,2024-06-28,First Class,CUS-8632,Customer_923,Consumer,Central,Technology,Phones,Phones_737,3424.66,5,0.0,1241.86
ORD-50026,2025-07-04,2025-07-11,Standard Class,CUS-9476,Customer_924,Corporate,East,Office Supplies,Art,Art_204,65.34,6,0.0,15.19
ORD-84531,2023-07-02,2023-07-05,First Class,CUS-6644,Customer_925,Consumer,West,Technology,Accessories,Accessories_662,4218.27,8,0.25,1140.07
ORD-91399,2025-01-30,2025-02-03,Standard Class,CUS-3102,Customer_926,Home Office,South,Furniture,Bookcases,Bookcases_244,802.47,7,0.0,175.51
ORD-17894,2025-08-05,2025-08-11,Same Day,CUS-3981,Customer_927,Home Office,South,Office Supplies,Pens,Pens_687,244.35,6,0.25,46.32
ORD-89905,2024-05-03,2024-05-04,Second Class,CUS-3114,Customer_928,Consumer,East,Technology,Computers,Computers_172,768.72,3,0.2,65.02
ORD-23006,2025-01-09,2025-01-11,Standard Class,CUS-8088,Customer_929,Home Office,East,Furniture,Bookcases,Bookcases_653,2159.32,2,0.2,235.67
ORD-37235,2024-12-06,2024-12-10,First Class,CUS-9238,Customer_930,Corporate,South,Furniture,Chairs,Chairs_233,2033.88,4,0.0,319.76
ORD-91987,2024-12-03,2024-12-05,Same Day,CUS-1907,Customer_931,Consumer,Central,Technology,Copiers,Copiers_791,1095.01,3,0.2,114.01
ORD-37659,2025-05-08,2025-05-09,Standard Class,CUS-3034,Customer_932,Home Office,East,Technology,Phones,Phones_492,4323.83,9,0.3,493.66
ORD-44687,2024-04-30,2024-05-04,Standard Class,CUS-9488,Customer_933,Consumer,South,Technology,Phones,Phones_536,2036.46,4,0.3,504.09
ORD-96563,2025-06-17,2025-06-20,Same Day,CUS-3507,Customer_934,Corporate,East,Furniture,Tables,Tables_821,948.29,4,0.25,165.25
ORD-20641,2024-02-14,2024-02-21,Standard Class,CUS-5982,Customer_935,Corporate,Central,Office Supplies,Art,Art_744,84.64,9,0.15,7.18
ORD-30585,2024-05-11,2024-05-16,Second Class,CUS-3697,Customer_936,Home Office,West,Office Supplies,Storage,Storage_731,140.42,10,0.15,5.4
ORD-41439,2023-03-14,2023-03-16,Standard Class,CUS-3653,Customer_937,Corporate,East,Furniture,Bookcases,Bookcases_440,163.88,9,0.15,10.31
ORD-32782,2023-05-25,2023-05-26,Second Class,CUS-6286,Customer_938,Consumer,Central,Technology,Phones,Phones_873,2937.12,9,0.25,422.26
ORD-82350,2024-10-12,2024-10-19,Second Class,CUS-4694,Customer_939,Corporate,South,Furniture,Tables,Tables_195,2542.47,9,0.0,837.87
ORD-19838,2025-03-04,2025-03-11,Same Day,CUS-6669,Customer_940,Consumer,East,Office Supplies,Storage,Storage_199,279.0,2,0.25,71.74
ORD-30517,2024-02-16,2024-02-21,Standard Class,CUS-9501,Customer_941,Consumer,East,Furniture,Bookcases,Bookcases_800,735.89,7,0.0,77.08
ORD-10350,2023-03-12,2023-03-19,Same Day,CUS-5653,Customer_942,Corporate,South,Office Supplies,Storage,Storage_581,26.5,8,0.0,6.81
ORD-63545,2025-01-08,2025-01-15,Standard Class,CUS-2292,Customer_943,Home Office,West,Technology,Computers,Computers_247,1112.41,2,0.3,101.52
ORD-69048,2025-10-13,2025-10-17,Standard Class,CUS-5105,Customer_944,Corporate,South,Office Supplies,Pens,Pens_472,213.9,2,0.3,31.4
ORD-87832,2025-07-07,2025-07-12,First Class,CUS-4216,Customer_945,Consumer,East,Furniture,Tables,Tables_816,2302.87,3,0.2,386.59
ORD-71592,2024-03-04,2024-03-08,Standard Class,CUS-5496,Customer_946,Consumer,South,Office Supplies,Pens,Pens_907,102.04,1,0.1,26.13
ORD-48175,2024-07-12,2024-07-13,Same Day,CUS-3050,Customer_947,Corporate,Central,Furniture,Furnishings,Furnishings_599,2187.4,8,0.1,541.22
ORD-14278,2025-01-24,2025-01-31,Second Class,CUS-5961,Customer_948,Home Office,South,Technology,Phones,Phones_586,4341.32,6,0.2,152.4
ORD-40340,2023-01-18,2023-01-23,Standard Class,CUS-9740,Customer_949,Home Office,East,Technology,Accessories,Accessories_590,2297.04,5,0.0,780.8
ORD-47762,2025-10-01,2025-10-08,First Class,CUS-2530,Customer_950,Consumer,South,Furniture,Tables,Tables_389,2482.15,6,0.0,339.98
ORD-47056,2023-09-05,2023-09-06,Same Day,CUS-9234,Customer_951,Consumer,West,Furniture,Tables,Tables_620,1708.51,3,0.2,358.03
ORD-69510,2025-05-15,2025-05-17,Standard Class,CUS-3762,Customer_952,Home Office,South,Technology,Copiers,Copiers_937,3203.6,8,0.3,239.77
ORD-19329,2023-10-16,2023-10-18,Same Day,CUS-3526,Customer_953,Corporate,West,Office Supplies,Paper,Paper_433,267.88,10,0.15,47.99
ORD-40595,2023-12-07,2023-12-09,First Class,CUS-3804,Customer_954,Consumer,Central,Office Supplies,Paper,Paper_911,236.95,9,0.15,70.13
ORD-44675,2023-02-03,2023-02-07,First Class,CUS-6531,Customer_955,Consumer,West,Furniture,Furnishings,Furnishings_510,780.49,6,0.25,188.85
ORD-91927,2023-04-17,2023-04-23,Same Day,CUS-1674,Customer_956,Home Office,South,Office Supplies,Storage,Storage_344,158.57,3,0.3,30.98
ORD-87304,2025-04-17,2025-04-19,Standard Class,CUS-1464,Customer_957,Corporate,East,Office Supplies,Binders,Binders_661,152.09,5,0.2,23.28
ORD-96662,2023-09-06,2023-09-13,Second Class,CUS-2330,Customer_958,Home Office,West,Technology,Copiers,Copiers_493,2838.28,1,0.3,484.98
ORD-35928,2024-04-19,2024-04-22,First Class,CUS-1744,Customer_959,Corporate,Central,Technology,Accessories,Accessories_313,643.77,2,0.2,99.06
ORD-65723,2023-03-25,2023-03-26,Standard Class,CUS-5336,Customer_960,Corporate,West,Office Supplies,Art,Art_541,459.23,4,0.25,108.32
ORD-25043,2025-01-10,2025-01-15,Standard Class,CUS-4453,Customer_961,Corporate,West,Furniture,Bookcases,Bookcases_657,2189.9,3,0.15,319.36
ORD-81376,2025-01-29,2025-02-03,Second Class,CUS-7825,Customer_962,Consumer,West,Office Supplies,Binders,Binders_277,206.71,3,0.15,65.33
ORD-39466,2024-09-05,2024-09-12,First Class,CUS-1496,Customer_963,Home Office,Central,Office Supplies,Paper,Paper_857,87.73,4,0.1,28.92
ORD-94886,2024-05-26,2024-05-31,First Class,CUS-9159,Customer_964,Home Office,South,Office Supplies,Art,Art_956,442.18,5,0.1,120.49
ORD-29528,2025-06-03,2025-06-10,Standard Class,CUS-9938,Customer_965,Corporate,West,Furniture,Chairs,Chairs_706,2488.96,3,0.1,333.08
ORD-44816,2022-12-03,2022-12-10,Standard Class,CUS-5745,Customer_966,Consumer,West,Office Supplies,Storage,Storage_433,363.64,4,0.0,50.73
ORD-28643,2025-10-13,2025-10-20,Second Class,CUS-5949,Customer_967,Consumer,East,Office Supplies,Paper,Paper_941,143.06,3,0.3,29.53
ORD-19359,2025-03-16,2025-03-17,Second Class,CUS-8912,Customer_968,Home Office,Central,Furniture,Tables,Tables_415,1267.1,2,0.25,31.16
ORD-17816,2025-03-05,2025-03-07,First Class,CUS-5012,Customer_969,Consumer,West,Furniture,Chairs,Chairs_712,397.97,7,0.15,111.94
ORD-31747,2023-09-07,2023-09-12,Same Day,CUS-7653,Customer_970,Consumer,Central,Technology,Copiers,Copiers_435,985.75,2,0.3,95.84
ORD-50319,2023-06-01,2023-06-02,First Class,CUS-5873,Customer_971,Corporate,West,Furniture,Chairs,Chairs_192,2370.75,2,0.0,526.23
ORD-87993,2023-06-02,2023-06-09,Standard Class,CUS-8430,Customer_972,Consumer,South,Technology,Computers,Computers_694,3589.44,1,0.2,972.58
ORD-84607,2024-06-15,2024-06-22,First Class,CUS-2195,Customer_973,Corporate,South,Office Supplies,Paper,Paper_875,300.81,8,0.25,46.97
ORD-47828,2024-10-12,2024-10-16,Same Day,CUS-1981,Customer_974,Home Office,West,Technology,Computers,Computers_563,4483.85,7,0.0,1224.02
ORD-67560,2024-05-01,2024-05-05,Second Class,CUS-3589,Customer_975,Consumer,South,Office Supplies,Pens,Pens_499,295.8,1,0.0,79.16
ORD-26299,2025-07-29,2025-08-03,Same Day,CUS-8202,Customer_976,Home Office,West,Office Supplies,Art,Art_557,238.81,4,0.2,26.59
ORD-71433,2025-07-03,2025-07-04,Same Day,CUS-7809,Customer_977,Home Office,South,Technology,Computers,Computers_797,1734.84,2,0.0,582.37
ORD-49857,2023-10-26,2023-10-29,Same Day,CUS-8933,Customer_978,Consumer,East,Furniture,Bookcases,Bookcases_683,2827.3,1,0.0,497.15
ORD-62757,2025-02-10,2025-02-12,Second Class,CUS-8609,Customer_979,Consumer,East,Office Supplies,Pens,Pens_545,50.53,9,0.1,16.76
ORD-45683,2025-02-07,2025-02-08,Same Day,CUS-4342,Customer_980,Home Office,East,Office Supplies,Pens,Pens_191,466.13,10,0.3,101.71
ORD-75597,2025-01-26,2025-01-29,Same Day,CUS-6573,Customer_981,Consumer,Central,Office Supplies,Paper,Paper_726,415.09,1,0.2,42.03
ORD-80776,2024-03-08,2024-03-09,Same Day,CUS-3353,Customer_982,Corporate,Central,Office Supplies,Storage,Storage_967,73.67,8,0.2,16.12
ORD-74722,2025-07-08,2025-07-11,Standard Class,CUS-6121,Customer_983,Corporate,East,Technology,Accessories,Accessories_163,2846.67,2,0.3,347.2
ORD-67377,2024-12-09,2024-12-10,Same Day,CUS-6231,Customer_984,Consumer,Central,Furniture,Chairs,Chairs_100,2612.99,5,0.2,264.68
ORD-20543,2024-09-29,2024-10-06,Second Class,CUS-6658,Customer_985,Home Office,South,Office Supplies,Art,Art_940,290.19,1,0.3,71.55
ORD-88385,2024-07-20,2024-07-23,Same Day,CUS-7532,Customer_986,Consumer,West,Furniture,Chairs,Chairs_981,2730.88,2,0.3,-115.87
ORD-15224,2024-06-04,2024-06-11,Same Day,CUS-3142,Customer_987,Consumer,West,Furniture,Chairs,Chairs_340,2834.65,5,0.25,143.98
ORD-66626,2025-08-10,2025-08-17,Second Class,CUS-7070,Customer_988,Home Office,West,Furniture,Furnishings,Furnishings_740,1324.92,1,0.3,140.47
ORD-52247,2023-05-28,2023-06-04,Same Day,CUS-9437,Customer_989,Home Office,East,Furniture,Furnishings,Furnishings_515,1194.21,2,0.2,187.0
ORD-89129,2024-02-17,2024-02-19,Second Class,CUS-2739,Customer_990,Corporate,Central,Furniture,Furnishings,Furnishings_658,2815.33,2,0.15,567.8
ORD-42816,2024-07-15,2024-07-21,Same Day,CUS-6228,Customer_991,Home Office,South,Technology,Computers,Computers_586,3391.94,10,0.25,680.09
ORD-13390,2025-05-03,2025-05-10,Second Class,CUS-4960,Customer_992,Corporate,South,Technology,Computers,Computers_668,624.31,4,0.25,101.17
ORD-21970,2024-08-26,2024-08-29,Same Day,CUS-8642,Customer_993,Home Office,East,Furniture,Bookcases,Bookcases_960,222.65,10,0.15,45.66
ORD-40005,2025-03-10,2025-03-15,Same Day,CUS-3007,Customer_994,Consumer,South,Furniture,Tables,Tables_395,1737.42,4,0.3,-58.98
ORD-98381,2023-05-09,2023-05-11,Standard Class,CUS-5382,Customer_995,Corporate,South,Office Supplies,Binders,Binders_237,465.78,3,0.3,29.33
ORD-85392,2025-04-30,2025-05-02,Standard Class,CUS-8366,Customer_996,Corporate,South,Technology,Phones,Phones_763,4229.03,6,0.3,82.96
ORD-86955,2025-02-18,2025-02-24,Same Day,CUS-5061,Customer_997,Corporate,South,Technology,Computers,Computers_838,3395.45,1,0.3,100.54
ORD-12719,2025-07-27,2025-08-03,Same Day,CUS-3308,Customer_998,Consumer,Central,Furniture,Furnishings,Furnishings_239,503.44,2,0.2,83.72
ORD-98117,2025-09-30,2025-10-07,First Class,CUS-2586,Customer_999,Consumer,South,Technology,Computers,Computers_757,1308.45,3,0.15,111.02
